RegionID,SizeRank,RegionName,RegionType,State Name,31-08-2018,30-09-2018,31-10-2018,30-11-2018,31-12-2018,31-01-2019,28-02-2019,31-03-2019,30-04-2019,31-05-2019,30-06-2019,31-07-2019,31-08-2019,30-09-2019,31-10-2019,30-11-2019,31-12-2019,31-01-2020,29-02-2020,31-03-2020,30-04-2020,31-05-2020,30-06-2020,31-07-2020,31-08-2020,30-09-2020,31-10-2020,30-11-2020,31-12-2020,31-01-2021,28-02-2021,31-03-2021,30-04-2021,31-05-2021,30-06-2021,31-07-2021,31-08-2021,30-09-2021,31-10-2021,30-11-2021,31-12-2021,31-01-2022,28-02-2022,31-03-2022,30-04-2022,31-05-2022,30-06-2022,31-07-2022,31-08-2022,30-09-2022,31-10-2022,30-11-2022,31-12-2022,31-01-2023,28-02-2023
753906,73,"North Port, FL",msa,Ohio,250819,253164,250679,253590,253457,256152,256377,258849,262519,263449,265079,262878,264477,265720,267450,266529,266352,269519,271163,273002,277411,278063,275462,276304,282318,289414,294625,303721,310646,312198,312148,317347,324752,333580,340985,350206,354531,363215,366830,377400,387269,401262,412782,421562,428939,441504,454566,464485,460676,458048,464946,466445,454860,436158,433593
845158,74,"Dayton, OH",msa,South Carolina,135612,135814,134023,137181,137931,136116,135915,133525,136925,136478,140005,139907,142059,141885,142968,142252,141368,140415,141211,143947,150145,151745,150478,148503,153135,157361,160706,159816,161901,165264,163468,160685,159243,163218,165743,167505,166734,169923,169173,172004,177661,179288,179529,174530,171960,179442,183881,191951,186762,184902,182931,183528,182019,181907,185105
394457,75,"Charleston, SC",msa,North Carolina,251548,253767,256879,257519,257185,256113,259529,259081,262095,261970,264709,264153,268281,272570,276585,268874,266834,270867,283020,285820,284274,276551,272143,277326,292237,306176,314057,312371,315280,314877,320038,325646,328476,337401,342608,348104,343955,340409,343370,346193,354535,358998,359955,367185,378581,397368,408510,406541,402934,401057,402787,404015,396491,393319,388062
394648,76,"Greensboro, NC",msa,California,152656,153245,152255,156752,154866,154592,154343,155245,160181,159320,160950,159600,157941,158972,160057,162630,162606,160335,164708,164981,167989,165041,166978,172216,176760,180948,180879,182642,185793,187791,186710,186895,188268,191817,195867,197054,197352,197755,203099,208865,209537,208683,207352,208361,210902,218987,226658,229750,231134,233387,235127,236394,237251,238423,234737
395134,77,"Stockton, CA",msa,Florida,359261,355304,355920,350757,350807,354323,359576,359799,362110,362052,369933,366378,369338,366377,369379,372798,375448,379048,377686,380135,380273,383425,388007,392662,396705,400177,409468,421001,426118,428402,428111,436220,448645,461136,476434,485309,492960,497780,501431,504180,504800,507623,509860,524643,535382,548203,544648,532170,520643,512764,514758,512322,496328,486123,480486
394440,78,"Cape Coral, FL",msa,Idaho,225333,228687,229769,228116,227820,228129,229008,227714,224524,225628,227403,229198,229625,231772,235030,236024,237475,238123,240496,243174,242802,240072,236176,239573,248378,256201,261495,263607,266788,272210,272466,269275,262737,262924,266393,269740,272293,276902,284457,292459,298595,300533,301168,304948,314937,327399,338524,346158,348309,346023,343370,340678,342179,339821,342085
394399,79,"Boise City, ID",msa,Colorado,267235,268305,268576,269589,271127,273251,278177,280580,285647,288595,293452,294676,295754,297321,299408,303667,304891,311375,314173,319807,319702,319366,321041,328109,339269,351987,361500,371032,380508,391082,402707,414794,426533,438113,445565,453680,459670,466079,466863,467184,465944,472643,478774,490371,496743,510195,507869,502813,485511,475627,465575,455273,445354,437528,435506
394484,80,"Colorado Springs, CO",msa,Arkansas,288192,289331,289549,290083,288824,288551,291510,296058,303415,306016,306323,305841,307291,310524,313632,316690,318648,321299,325675,331516,335267,336230,335732,340260,347094,355765,360909,365893,368698,370394,376576,383240,391492,400406,409402,418814,420864,421984,422642,428707,433565,436831,443035,448773,459923,466436,469397,466539,459552,450551,447590,442745,440609,433174,430725
394798,81,"Little Rock, AR",msa,Florida,159176,158200,157764,160647,162639,163693,162478,161488,160696,162695,163609,165045,166096,166149,164524,166665,165069,166573,162448,167921,170768,173424,170666,171578,175491,180059,181434,182615,184510,183646,181382,182464,188339,194249,194589,196174,197442,200679,198947,200474,202374,206007,205622,208097,211839,215095,216133,216072,217714,220392,220179,219133,214248,208857,210190
394766,82,"Lakeland, FL",msa,Ohio,179370,181453,182585,180917,180919,181524,185176,186040,188649,189014,191986,193611,191793,192178,192038,196796,196383,197171,197266,199135,201908,200962,202539,206174,209154,212757,215470,221313,224131,224130,226031,228571,230205,233252,237601,244756,251796,258207,265505,270249,276784,281257,288180,295498,303800,311649,314819,318799,317714,315393,311330,309749,307309,304791,303231
394304,83,"Akron, OH",msa,Iowa,140900,143155,144919,149564,148735,149027,147021,148834,148778,149243,150670,151375,151162,148825,147609,149252,153725,154365,155861,155375,158363,157783,155208,154748,154810,162401,167169,170011,165881,162131,158320,157638,158508,161483,162979,164858,166055,170814,173540,176993,178570,176434,175490,173014,175101,178069,182736,187996,191003,189823,185665,181940,176440,179112,181109
394531,84,"Des Moines, IA",msa,Massachusetts,189568,189209,187596,189210,185831,186763,184071,189940,190894,193498,194355,196669,201378,201773,200675,199922,203648,208303,206818,205223,205356,209346,208491,209975,214533,217836,223076,224347,228536,229365,226469,224876,224348,223162,222516,222086,225590,228564,231721,232414,232500,232249,229838,229155,227824,234861,240123,243581,245276,243588,244859,238970,238981,235555,238760
395115,85,"Springfield, MA",msa,Utah,207147,206622,210552,214364,215846,211605,210284,209081,212363,213938,214193,215227,213667,217457,221164,223858,225734,224597,224309,223296,226320,229882,227236,226647,228360,237897,243713,246901,248064,247188,248309,247504,249570,252783,259065,263588,265119,266533,268923,270565,270564,272534,280532,280267,281562,282463,297543,299184,297363,288609,291852,295171,295689,290245,287366
394931,87,"Ogden, UT",msa,Wisconsin,266228,265428,265603,269599,271382,270198,272150,272204,277325,277375,283116,285489,289200,289024,291447,290894,293789,294644,297954,299325,304214,307989,309965,316323,323372,332927,334276,338352,340518,347726,348021,354215,364501,382640,399017,409527,413640,415266,416061,418864,422370,426720,433198,446071,464957,475895,483167,471687,463837,447773,442470,436269,434288,432764,434964
394816,88,"Madison, WI",msa,North Carolina,253636,247865,249154,251666,254691,254879,255995,255014,255015,258493,265074,267708,266843,261635,262587,265514,267488,267568,271096,273955,279856,280010,282840,281265,281801,282086,285112,290785,294073,295409,293198,300441,307503,317421,318703,322797,322059,321913,323226,322171,321661,317093,322821,326239,331577,338900,345275,354020,355148,352771,347527,340989,336980,338878,337418
395235,89,"Winston, NC",msa,Florida,152208,154538,156486,158658,162061,163516,162200,162035,163296,166016,164316,167142,166634,168550,166004,168651,170376,168603,168348,168078,173934,174292,178422,181983,184431,187897,189613,193826,194866,191955,190388,190077,189388,194069,197412,206276,207464,208633,210298,213942,218107,220075,219003,220167,222745,231360,236992,240071,240633,238632,247174,249148,253494,244528,245431
394528,90,"Deltona, FL",msa,New York,196057,201021,202490,204113,203625,205208,208824,210346,212116,211664,214362,216561,216195,217377,218226,220181,219935,222052,223501,226437,225715,224649,222652,228955,234473,238931,239952,243238,247385,250886,254308,259435,265097,268752,271870,275806,281755,285181,287097,289892,296575,303423,311612,316575,324421,329120,335242,335920,340326,341919,345095,340410,334370,325057,322332
395143,91,"Syracuse, NY",msa,Utah,139713,138811,137950,138744,139707,140387,141886,141327,142341,139980,143033,145236,146438,146384,147955,148860,151046,151018,155299,154457,155721,154517,153735,153170,155837,160732,164438,164745,163710,163068,161624,162011,165237,167589,167043,166884,170415,174661,176723,175963,175187,174309,174250,175637,179453,183476,187614,190687,192093,193539,192762,192541,191486,187568,182023
395006,92,"Provo, UT",msa,Ohio,298967,300669,301410,303320,306301,307849,307355,307318,309132,313237,316860,317554,320119,323409,328287,330871,333492,333988,336413,338448,342251,339192,341736,342859,354195,359453,367113,371078,379316,388997,395126,402055,414515,429273,442040,448628,455571,463178,467871,474049,478636,485324,493799,505405,515719,525603,522889,520638,513477,509608,506567,502332,501359,500439,494407
395160,93,"Toledo, OH",msa,Kansas,126949,130929,127203,126853,121399,123222,123826,125185,125835,126413,125582,125684,126532,131486,132258,134505,134424,135366,134499,133822,135203,134998,133304,133217,132549,137644,140711,145182,146050,147878,147677,147705,147656,144523,143413,142751,146991,147657,148653,148486,150250,148387,150290,149255,151475,151813,156101,160071,165080,164284,165867,161990,157253,151047,145913
395224,94,"Wichita, KS",msa,North Carolina,146218,146088,148343,148805,149364,150392,151306,154101,152762,153688,153753,158158,156137,152835,150053,154368,158476,156871,155845,156151,163400,163128,163428,163857,168277,172877,173617,171311,175001,175459,179526,176047,173071,179849,183388,191803,186691,189742,187385,194048,193727,195231,182340,178022,177516,188015,200103,206795,209531,207202,205058,213809,214851,206942,204264
394549,95,"Durham, NC",msa,Georgia,242007,242786,241822,244151,250734,248681,250363,247613,256437,258671,261117,257400,258957,262227,268329,267967,267663,261789,262224,266690,272077,271862,268205,270402,280741,291059,296713,298120,296521,295598,297073,301831,311020,319622,331079,344762,353105,359803,364413,372225,376499,375986,378520,378363,386424,399145,407095,413158,402375,400903,388711,388117,384529,381717,377308
394352,96,"Augusta, GA",msa,Florida,162645,163894,164272,167839,171994,172640,172060,169591,169037,168834,173193,175102,182157,178070,178380,177474,181234,183011,182093,183888,189624,190712,188458,187472,188999,196128,198917,203509,202399,199269,197267,198507,202985,208586,210933,215535,216458,219137,218405,220285,224669,225059,224274,220414,223443,227821,232834,236853,237921,240199,241350,246103,244978,243734,240109
394957,97,"Palm Bay, FL",msa,Mississippi,205702,204896,206170,206057,205053,207407,206676,209443,211250,214668,219038,219245,218952,217550,218309,223495,226613,227854,228081,230384,234119,232508,231392,233574,240997,245129,250614,254475,260619,261728,262299,263416,267273,271885,277423,283504,292125,296890,303105,305898,311209,314508,317200,322930,328905,341734,346774,351388,349386,350776,348562,344489,339987,337294,339627
394711,98,"Jackson, MS",msa,Pennsylvania,179036,181455,182715,186602,184224,187467,184626,188728,185616,187115,187284,186231,186708,185337,186985,187164,190210,190151,193264,195842,203625,204830,206417,209150,211320,213290,213679,223366,224835,228887,223454,225497,219319,218496,217427,218198,220093,220219,226853,229163,232495,234138,239254,242128,245357,247544,248372,246113,240453,240807,239756,236256,230253,222147,228145
394666,99,"Harrisburg, PA",msa,Washington,171045,171468,171866,171831,172744,174129,174452,175499,173936,176916,177077,177989,179424,180740,181711,181639,183780,183297,184015,183717,188713,188248,188021,190544,195326,199121,196354,197898,197950,199347,197014,200290,198215,203683,203622,211271,212039,214432,216338,215485,216409,214644,214982,215390,221120,229777,233940,232583,231264,234215,236051,233533,233000,233864,233588
395113,100,"Spokane, WA",msa,Pennsylvania,232031,228310,230977,232692,233392,234517,232231,236606,238282,246547,250172,255624,257173,258631,258838,259959,259192,262927,265934,274233,275061,280973,281558,286863,295083,300546,306439,306139,310431,314306,319556,322564,328109,339960,350929,362158,368368,367700,367658,370892,380041,379986,383249,385621,398948,413908,419565,416844,402865,395455,389200,386315,378471,371389,369353
395075,101,"Scranton, PA",msa,Tennessee,117337,118636,120365,124014,123404,123233,125549,130180,128118,123212,128833,129845,130481,123539,125517,124316,126275,129359,135992,135345,140632,137883,133885,129392,132453,140792,142216,144844,145285,147236,147883,152622,152542,158250,160819,164269,164824,165550,169240,171049,170626,172752,174827,174104,175856,176377,185679,185112,183694,176799,179716,184026,185510,185905,183433
394460,102,"Chattanooga, TN",msa,California,170752,171874,173065,175939,176959,179941,181921,179991,183515,183159,188989,189856,190888,190902,191175,195674,201817,202503,204292,200937,203423,202195,201326,204007,213160,222523,228753,229817,227624,224357,220909,226061,230891,238166,241597,244184,245699,246222,251234,257845,265288,269784,268943,267497,272172,279272,285878,287050,286984,287466,283561,281825,278176,278415,282124
394871,103,"Modesto, CA",msa,Pennsylvania,304485,308492,304222,302956,301721,300531,303471,305019,312096,314268,314948,315046,316052,319716,325544,327463,327717,325027,328015,329942,336495,336904,342355,342451,350064,355338,361090,368188,370076,375840,377211,381418,388000,396385,405740,410784,412443,417199,421590,426403,429387,435440,442241,449107,456672,461917,463504,458020,452415,447033,437591,432039,425224,422227,417595
394768,104,"Lancaster, PA",msa,Maine,196593,197420,200212,203167,202610,204057,201532,201178,201434,204860,207714,210693,213639,213677,217845,216602,221158,217208,220474,221448,226551,227050,226585,228326,229099,235310,235631,239068,237900,239465,237947,236548,236676,242972,248089,254390,258731,261749,266522,265519,272142,269921,272399,268543,273363,281149,289331,292531,293108,289800,290521,291365,293148,295989,290314
394997,105,"Portland, ME",msa,Ohio,276904,275218,273008,275785,275831,277649,281933,286054,290146,291751,298139,297622,295562,293353,292242,294889,294944,303051,304642,308448,309082,313212,311952,316186,325394,333306,342793,344601,351345,349602,351834,355861,366112,377903,392386,396064,399541,396781,396248,395674,395159,399985,405121,413869,428674,435279,447242,439369,442000,432972,436394,427553,426705,415548,421921
395245,106,"Youngstown, OH",msa,Michigan,101065,105369,105806,106211,106823,107059,105287,99952,102690,105510,108751,108800,108963,110706,112905,114264,114337,112919,111996,110299,113258,116473,116391,115080,115524,121347,123303,122343,121464,122212,124074,128993,129553,132466,130557,131193,130109,130194,133117,134039,135319,135535,139719,140287,139640,136802,140016,142693,141747,137785,136757,135921,134619,134068,134102
